ROW,YEAR,species,CAPDATE,juldate,PERIOD,missing_data,BAND,sex,age,how_sexed,CAPSITE,ver_hab,USE_HAB,hematocrit,T,T_SQRT,T_Log,USE_T,CAPTIME,StdJulDep,Time2Dep,mass,fat,CAPBM,WING,tarsus,TAIL,BANDER,BLOOD_TIME,HEM,TOTAL,bs1,bs7,bs14,bs30,BR1,BR7,BR14,BR30
2033,2010,OVEN,3/12/10,71,2,,239167135,M,ASY,M95,PI, ,,0.44,,,, ,1658,NA,,19.2,4,2,79,22.21,54,MTH,5,27.29,61.7,0,0,0,30.5,0,0,4,18
1688,2010,OVEN,3/15/10,74,3,,239168803,M,ASY,M95,LII, ,,0.46,,,, ,845,NA,,20.4,4,2,75,22.81,51.5,DLN,2,29.15,62.82,0,0,0,30.5,0,0,4,18
1685,2010,OVEN,3/14/10,73,2,,232191906,M,ASY,DNA,MM, ,,0.47,,,, ,649,NA,,19.7,3,1,75.5,22.12,53.5,DLN,2,30.89,65.75,0,0,0,30.5,0,0,4,18
2042,2010,OVEN,3/12/10,71,2,,239169134,F,SY,DNA,LIIP, ,,0.47,,,, ,1118,NA,,20.6,4,2,72,22.01,50.5,MTH,7,30.11,64.64,0,0,0,30.5,0,0,4,18
2041,2010,OVEN,3/12/10,71,2,,239169133,F,AHY,DNA,LIIP, ,,0.48,,,, ,1105,NA,,20.7,5,3,72,22.06,50.5,MTH,NA,31.64,66.51,0,0,0,30.5,0,0,4,18
2037,2010,OVEN,3/12/10,71,2,,231157038,U,SY,PLUM,LIIP, ,,0.5,,,, ,804,NA,,18.7,2,2,75.5,20.97,53.5,MTH,8,31.8,63.94,0,0,0,30.5,0,0,4,18
1930,2010,OVEN,3/31/10,90,3,Y,239168820,F,ASY,DNA,LIIT, ,,0.41,,,, ,1000,NA,,16.5,3,2,73,22.42,55.5,CMT,3,27.76,67.49,0,7.6,7.6,7.6,12,15.4,15.4,19.4
1938,2010,OVEN,4/1/10,91,3,Y,232191904,M,ASY,DNA,LII, ,,0.42,,,, ,620,NA,,18.9,4,2,75,21.5,54,CMT,3,28.06,66.21,7.6,15.2,15.2,15.2,2.9,15.4,15.4,19.4
1928,2010,OVEN,3/31/10,90,3,Y,239168819,F,SY,M90,LIIT, ,,0.42,,,, ,830,NA,,18.6,4,2,71,22.07,51,CMT,3,28.29,67.68,0,7.6,7.6,7.6,12,15.4,15.4,19.4
1649,2010,OVEN,3/8/10,67,2,Y,231157005,M,ASY,DNA,LII, ,,0.42,,,, ,1045,NA,,19.3,4,2,76,22.04,55,CMT,4,28.31,66.68,0,0,30.5,30.5,0,4,4,20.2
1633,2010,OVEN,3/5/10,64,2,,239169020,M,SY,M90,LII, ,,0.43,,,, ,1030,NA,,19.2,4,2,75,22.62,54,CMT,4,27.25,63.47,0,0,30.5,30.5,0,4,4,20.2
1651,2010,OVEN,3/8/10,67,2,,239169022,M,ASY,M95,LII, ,,0.5,,,, ,1130,NA,,20,4,1,77,23.21,55,CMT,3,32.95,66.51,0,0,30.5,30.5,0,4,4,20.2
1159,2009,OVEN,4/11/09,101,3,,232191909,M,SY,DNA,LIIT, ,,0.41,140.63,11.86,2.15,Y,705,NA,,23.2,4,1,77,21.2,56.5,CMT,5,27.48,67.68,0,0,0,17.8,0,8,8,21.5
1160,2009,OVEN,4/11/09,101,3,,232191910,M,SY,DNA,LIIT, ,,0.45,190.48,13.8,2.28,Y,932,NA,,20.1,4,1,75,21.96,57,CMT,3,30.38,67.47,0,0,0,17.8,0,8,8,21.5
2138,2010,OVEN,4/27/10,117,3,,183195049,F,ASY,DNA,URI, ,,0.47,,,, ,705,NA,,23.1,5,2,73,21.58,52,JAR,NA,31.35,66.02,0,0,99.1,147.4,0,0,8.5,23.4
2014,2010,OVEN,4/17/10,107,3,Y,231156961,F,ASY,M95,MM, ,,0.4,,,, ,630,NA,,17.4,3,2,71,22.48,49,MAT,3,27.97,69.09,0,111.8,122,137.2,1,8.5,8.5,23.9
2017,2010,OVEN,4/17/10,107,3,,239168827,M,SY,DNA,URIII, ,,0.43,,,, ,900,NA,,18.7,4,1,72,21.54,50,CMT,3,27.71,64.73,0,111.8,122,137.2,1,8.5,8.5,23.9
2130,2010,OVEN,4/23/10,113,3,,239168831,M,SY,DNA,RD2, ,,0.43,,,, ,1000,NA,,23.8,3,2,74,21.97,52.5,CMT,2,28.57,66.57,0,53.4,122,147.4,0,5.5,8.5,23.9
2021,2010,OVEN,4/19/10,109,3,,239168901,U,SY,PLUM,URII, ,,0.44,,,, ,710,NA,,18.9,2,1,71.5,22.4,54,JAR,2,29.79,68.41,0,99.1,132.2,147.4,0,8.5,8.5,23.9
825,2009,OVEN,2/8/09,39,1,,231157041,M,AHY,DNA,LIIP, ,,0.43,256.74,16.02,2.41,Y,710,NA,,19.3,3,2,75,23.05,49.5,AMP,3,26.89,63.01,0,5.1,5.1,12.7,0,0,6.7,24.8
814,2009,OVEN,2/7/09,38,1,Y,231157040,F,SY,M95,LIIP, ,,0.41,,,, ,805,NA,,17.2,2,1,70.5,21.58,50.5,JBS,4,24.68,60.01,0,5.1,12.7,12.7,0,0,17.7,24.8
829,2009,OVEN,2/8/09,39,1,Y,231157043,M,AHY,M95,LIIP, ,,0.41,,,, ,755,NA,,18.4,2,2,79.5,21.69,48,AMP,3,27.9,67.75,0,5.1,5.1,12.7,0,0,6.7,24.8
827,2009,OVEN,2/8/09,39,1,Y,231157044,U,AHY,PLUM,LIIP, ,,0.42,,,, ,753,NA,,17.6,1,2,74.5,22.22,50,AMP,3,28.29,67.93,0,5.1,5.1,12.7,0,0,6.7,24.8
828,2009,OVEN,2/8/09,39,1,Y,231157045,M,AHY,M95,LIIP, ,,0.42,,,, ,753,NA,,17.3,3,2,76,21.36,54,AMP,5,27.38,64.46,0,5.1,5.1,12.7,0,0,6.7,24.8
830,2009,OVEN,2/8/09,39,1,Y,231157047,U,AHY,PLUM,LIIP, ,,0.42,,,, ,855,NA,,19.9,2,2,77.5,21.5,56,AMP,5,24.45,58.03,0,5.1,5.1,12.7,0,0,6.7,24.8
813,2009,OVEN,2/7/09,38,1,,231157039,M,ASY,M95,LIIP, ,,0.43,,,, ,745,NA,,19.4,4,2,76,21.99,52,AMP,3,29.27,67.71,0,5.1,12.7,12.7,0,0,17.7,24.8
826,2009,OVEN,2/8/09,39,1,,231157042,M,AHY,M95,LIIP, ,,0.43,,,, ,735,NA,,17.9,2,1,76.5,20.77,52.5,AMP,3,28.93,67.83,0,5.1,5.1,12.7,0,0,6.7,24.8
567,2008,OVEN,3/21/08,81,3,,183195575,F,SY,DNA,LII, ,,0.36,196.92,14.03,2.29,Y,750,NA,,17.6,2,2,73.5,20.32,55,JLD,4,16.19,44.93,5.1,15.3,35.6,50.9,0,1,20.4,29.1
591,2008,OVEN,3/24/08,84,3,,183195581,M,AHY,DNA,LI, ,,0.42,222.06,14.9,2.35,Y,655,NA,,18,0,2,73,20.05,54,MAT,4,27.72,66.38,0,7.6,22.9,53.4,0,0,3,29.1
584,2008,OVEN,3/23/08,83,3,,183195579,F,AHY,DNA,LI, ,,0.44,288.14,16.97,2.46,Y,1200,NA,,17.6,2,2,71.5,21.27,53.5,MAT,3,29.58,66.61,0,5.1,20.4,50.9,0,0,5,29.1
585,2008,OVEN,3/23/08,83,3,,183195578,M,AHY,DNA,LI, ,,0.49,307.72,17.54,2.49,Y,745,NA,,20.3,4,2,76,21.77,57.5,MAT,4,34.13,69.44,0,5.1,20.4,50.9,0,0,5,29.1
809,2009,OVEN,2/5/09,36,1,,231157038,U,SY,PLUM,LII, ,,0.49,,,, ,758,NA,,18.3,0,2,75.5,20.97,53.5,CMT,4,33.03,67.85,0,5.1,12.7,12.7,0,0,17.7,35.2
524,2008,OVEN,3/14/08,74,2,,183195565,M,AHY,DNA,LII, ,,0.4,131.44,11.46,2.12,Y,1220,NA,,18.7,3,3,78,21.8,57,MAT,6,27.93,68.97,0,20.3,25.4,35.6,0,19.4,28.1,38.1
525,2008,OVEN,3/14/08,74,2,,183195564,F,AHY,DNA,LII, ,,0.43,344.55,18.56,2.54,Y,650,NA,,17.9,2,2,73,23.05,53.5,MAT,6,19.09,44.48,0,20.3,25.4,35.6,0,19.4,28.1,38.1
521,2008,OVEN,3/12/08,72,2,Y,OVEN1,M,ASY,DNA,LIA, ,,0.42,,,, ,1030,NA,,,3,3,75,21.71,55.5,JHJ,3,20.59,49.53,5.1,20.3,25.4,35.6,0,21,28.1,38.1
537,2008,OVEN,3/17/08,77,3,,183195569,F,ASY,DNA,LII, ,,0.4,131.17,11.45,2.12,Y,1255,NA,,18.5,2,2,70.5,21.2,50,MAT,2,24.52,61.06,10.2,15.3,30.5,45.8,1,3,22,39.1
561,2008,OVEN,3/20/08,80,3,,191167924,M,ASY,DNA,MII, ,,0.45,136.57,11.69,2.14,Y,1358,NA,,19,3,2,76.5,22.7,56,MAT,3,30.09,67.54,0,15.3,35.6,50.9,0,1,20.4,39.1
562,2008,OVEN,3/20/08,80,3,,183183820,M,ASY,DNA,MM, ,,0.46,138.55,11.77,2.14,Y,935,NA,,16.3,2,2,74,21.29,52,CMT,4,31.53,68.8,0,15.3,35.6,50.9,0,1,20.4,39.1
538,2008,OVEN,3/17/08,77,3,,183195568,F,AHY,DNA,LII, ,,0.45,161.9,12.72,2.21,Y,750,NA,,18.9,4,3,71.5,21.84,52.5,MAT,4,27.84,62.56,10.2,15.3,30.5,45.8,1,3,22,39.1
563,2008,OVEN,3/20/08,80,3,,183195574,F,AHY,DNA,MII, ,,0.38,270.38,16.44,2.43,Y,1207,NA,,9.7,3,3,69.5,23.08,48.5,MAT,7,18.3,47.58,0,15.3,35.6,50.9,0,1,20.4,39.1
539,2008,OVEN,3/17/08,77,3,,191167991,M,ASY,DNA,LII, ,,0.47,390.3,19.76,2.59,Y,818,NA,,18.4,4,2,74,22.19,53.5,MAT,4,32.19,68.54,10.2,15.3,30.5,45.8,1,3,22,39.1
547,2008,OVEN,3/18/08,78,3,,183195570,M,AHY,DNA,MM, ,,0.41,405.41,20.13,2.61,Y,620,NA,,17.6,0,2,78,22.08,66.5,CMT,2,26.39,64.58,0,10.2,30.5,45.8,0,3,22,39.1
1174,2009,OVEN,4/12/09,102,3,,183183830,F,ASY,DNA,PI, ,,0.45,193.76,13.92,2.29,Y,622,NA,,19.1,4,1,71,21.58,51,MBG,3,29.4,65.55,0,5.1,5.1,22.9,8,27.5,27.5,41
1175,2009,OVEN,4/12/09,102,3,,232191915,F,AHY,DNA,PI, ,,0.42,418.03,20.45,2.62,Y,844,NA,,23.3,4,1,72,22.46,54,CMT,10,26.42,63.17,0,5.1,5.1,22.9,8,27.5,27.5,41
617,2008,OVEN,3/27/08,87,3,,217106159,M,ASY,DNA,MI, ,,0.42,358.2,18.93,2.55,Y,930,NA,,19.1,4,2,75,23.75,52.5,CMT,2,28.1,67.04,2.5,5,20.3,45.7,20.7,24.9,25.9,54
498,2008,OVEN,3/5/08,65,2,,183195552,U,AHY,PLUM,LI, ,,0.44,,,, ,1025,NA,,18.5,3,3,71,21.49,49,FA,4,15.95,36.57,0,5.1,15.3,20.4,0,7.1,7.1,69.1
504,2008,OVEN,3/6/08,66,2,,183195554,F,ASY,DNA,LI, ,,0.43,,,, ,805,NA,,17.8,1,2,72,22.56,51,FA,3,30.25,70.07,0,5.1,15.3,20.4,0,8.7,8.7,70.7
509,2008,OVEN,3/7/08,67,2,,183195556,M,AHY,DNA,MI, ,,0.43,,,, ,930,NA,,17.5,2,2.5,72,21.68,51,JLD,3,27.82,64.79,0,5.1,15.3,20.4,1.6,8.7,8.7,70.7
464,2008,OVEN,2/23/08,54,1,,191167991,M,ASY,DNA,LII, ,,0.43,369.3,19.22,2.57,Y,805,NA,,18.9,4,3,74,22.19,53.5,MAT,5,27.8,64.5,0,0,5.1,10.2,0,10,22.5,71.5
465,2008,OVEN,2/23/08,54,1,Y,191167989,M,ASY,M90,LII, ,,0.37,,,, ,845,NA,,19.9,4,3,76,21.63,56,MAT,NA,25.77,69.09,0,0,5.1,10.2,0,10,22.5,71.5
479,2008,OVEN,2/27/08,58,1,Y,183195545,F,AHY,DNA,MII, ,,0.41,,,, ,720,NA,,18.4,2,2,73,23.61,53.5,999,6,26.58,64.63,0,10.2,10.2,20.4,0,0,10,71.5
1198,2009,OVEN,4/17/09,107,3,,183195550,M,ASY,DNA,LII, ,,0.45,85.17,9.23,1.93,Y,606,NA,,19.6,4,1,78,22.67,57,CMT,4,29.48,65.93,5.1,10.2,10.2,28,0,73,73,78.5
1204,2009,OVEN,4/18/09,108,3,,183195506,M,ASY,DNA,MII, ,,0.38,464.13,21.54,2.67,Y,644,NA,,20,3,1,72,22.18,51,CMT,3,24.29,63.88,0,22.9,22.9,40.7,0,65,73,78.5
493,2008,OVEN,3/3/08,63,2,,183195550,M,SY,DNA,LII, ,,0.4,297.15,17.24,2.47,Y,1036,NA,,19.3,2,2,78.5,22.67,57,JHJ,24,13.48,33.66,0,5.1,15.3,25.5,7.1,7.1,17.1,78.6
494,2008,OVEN,3/3/08,63,2,Y,183195551,M,SY,DNA,LII, ,,0.4,,,, ,1237,NA,,20.1,3,3,75.5,20.78,53.5,JHJ,6,25.8,64.64,0,5.1,15.3,25.5,7.1,7.1,17.1,78.6
640,2008,OVEN,4/1/08,92,3,,183195038,M,ASY,DNA,LII, ,,0.4,368.45,19.2,2.57,Y,730,NA,,19,3,3,78,21.6,54,FA,5,23.34,57.98,20.3,157.3,164.9,195.4,64,174.3,175,197
641,2008,OVEN,4/1/08,92,3,,183195040,F,SY,M95,LII, ,,0.48,,,, ,1100,NA,,18,2,2,70,22.86,53,CMT,6,15.43,32,20.3,157.3,164.9,195.4,64,174.3,175,197
633,2008,OVEN,3/31/08,91,3,,183195037,M,SY,DNA,LII, ,,0.4,137.2,11.71,2.14,Y,945,NA,,20.7,3,2,72,21.9,51.5,CMT,3,24.68,62.29,45.7,149.7,157.3,187.8,40.1,175,175,204.1
634,2008,OVEN,3/31/08,91,3,,183195036,M,ASY,DNA,LII, ,,0.46,637.92,25.26,2.8,Y,715,NA,,20.5,4,2,73.5,21.48,51,CMT,3,30.28,65.82,45.7,149.7,157.3,187.8,40.1,175,175,204.1
669,2008,OVEN,4/6/08,97,3,,217106126,M,ASY,DNA,LI, ,,0.46,164.95,12.84,2.22,Y,740,NA,,22.5,6,3,77,21.4,56,FA,4,20.92,45.97,0,27.9,159.8,195.4,0,86,197,217.4
645,2008,OVEN,4/2/08,93,3,,183195042,M,ASY,DNA,LII, ,,0.45,162.87,12.76,2.21,Y,645,NA,,20.4,4,2,75,21.98,53,JLD,4,22.5,50.02,7.6,154.8,164.9,195.4,0,175.6,197,219
657,2008,OVEN,4/3/08,94,3,,183195048,M,SY,DNA,URII, ,,0.43,239.27,15.47,2.38,Y,1225,NA,,18.7,2,2,73,22.46,48,JEC,8,2.72,6.29,0,154.8,159.8,195.4,22,172.1,197,219
646,2008,OVEN,4/2/08,93,3,,183195043,F,SY,DNA,LII, ,,0.48,315.56,17.76,2.5,Y,1200,NA,,20,4,3,73.5,21.49,49.5,CMT,3,33.39,69.66,7.6,154.8,164.9,195.4,0,175.6,197,219
671,2008,OVEN,4/8/08,99,3,,183183708,F,ASY,DNA,LIA, ,,0.49,74.09,8.61,1.87,Y,630,NA,,19,4,3,71.5,21.46,51,CMT,3,32.88,67.77,20.3,20.3,177.6,200.5,19.8,89.8,264.1,269.8
673,2008,OVEN,4/9/08,100,3,,183195049,F,SY,DNA,URI, ,,0.4,366.21,19.14,2.56,Y,1300,NA,,19.6,2,2,71,21.58,50,CMT,3,26.19,65.06,0,30.5,185.3,210.7,48,72.8,248.4,272.8
687,2008,OVEN,4/12/08,103,3,,183195569,F,ASY,DNA,LII, ,,0.44,170.44,13.06,2.23,Y,1040,NA,,18,2,3,70.5,21.2,50,CMT,2,29.94,68.31,0,55.9,129.5,231,5.8,99.6,225.7,297.6
695,2008,OVEN,4/16/08,107,3,,183195052,M,SY,DNA,MI, ,,0.47,547.32,23.39,2.74,Y,645,NA,,22.6,5,3,76.5,20.93,56.5,CMT,3,31.36,66.4,0,25.4,55.9,220.8,0,30.6,103.4,300.4
713,2008,OVEN,4/25/08,116,3,,183195564,F,AHY,DNA,LII, ,,0.47,296.88,17.23,2.47,Y,1030,NA,,21.5,6,3,73,23.05,53.5,FA,6,31.25,66.68,0,17.7,22.8,233.5,0,84,87.8,363
710,2008,OVEN,4/24/08,115,3,,183195052,M,SY,DNA,LI, ,,0.52,706.24,26.58,2.85,Y,1805,NA,,25.9,6,3,76.5,20.93,56.5,JLD,3,34.57,66.3,0,17.7,22.8,236,0,75,84.6,374.7
702,2008,OVEN,4/21/08,112,3,,183195575,F,SY,DNA,LII, ,,0.44,373.93,19.34,2.57,Y,842,NA,,17.9,4,2,73.5,20.32,55,CMT,2,30.52,68.92,0,22.8,58.4,238.5,0,75,158.6,375.4
725,2009,OVEN,1/19/09,19,1,,231157005,M,SY,DNA,LII, ,,0.39,214.15,14.63,2.33,Y,1440,NA,,20.7,4,2,72,22.04,53.5,MAT,15,20.54,52.63,0,0,0,,0,0,17.5,
726,2009,OVEN,1/19/09,19,1,,231157004,M,SY,DNA,LII, ,,0.44,286.48,16.93,2.46,Y,1410,NA,,18.8,3,2,74,21.49,54,MAT,7,30.35,69.03,0,0,0,,0,0,17.5,
727,2009,OVEN,1/19/09,19,1,,231157003,F,SY,DNA,LII, ,,0.4,479.88,21.91,2.68,Y,1410,NA,,20.6,4,2,74,22.61,54.5,MAT,6,25.71,63.91,0,0,0,,0,0,17.5,
715,2009,OVEN,1/15/09,15,1,Y,191167989,M,ASY,M90,LII, ,,0.36,,,, ,1240,NA,,10.2,4,1,76,21.63,56,MAT,NA,24.42,66.95,0,0,7.6,,0,7.1,23.2,
716,2009,OVEN,1/16/09,16,1,Y,183195565,M,ASY,DNA,LII, ,,0.38,,,, ,1040,NA,,10.3,4,2,79,21.8,54,AMP,NA,26.28,68.42,0,0,7.6,,0,7.1,23.2,
1333,2010,OVEN,1/26/10,26,1,Y,183195528,F,ASY,M90,LI, ,,0.39,,,, ,1100,NA,,17.6,4,3,70.5,21.27,51.5,MAT,4,16.75,42.47,0,0,0,,0,0,0,
1289,2010,OVEN,1/23/10,23,1,Y,183195579,F,ASY,DNA,LI, ,,0.39,,,, ,720,NA,,18.6,4,1,71,21.27,53,MAT,3,27.37,69.61,0,0,0,,0,0,1.5,
1335,2010,OVEN,1/26/10,26,1,Y,191167999,M,ASY,M95,LI, ,,0.39,,,, ,1215,NA,,19.9,3,2,77.5,23.33,57,MAT,3,25.21,65.24,0,0,0,,0,0,0,
1278,2010,OVEN,1/22/10,22,1,Y,231156972,U,ASY,PLUM,LI, ,,0.42,,,, ,840,NA,,17.5,3,1,72,22.48,52,MAT,3,29.58,70.41,0,0,0,,0,0,8.2,
1242,2010,OVEN,1/18/10,18,1,Y,231157073,M,ASY,DNA,LII, ,,0.42,,,, ,930,NA,,18.9,2,2,74.5,23.34,57,MAT,3,24.92,59.26,0,0,0,,0,0,8.2,
1243,2010,OVEN,1/19/10,19,1,Y,239169105,M,AHY,M95,MII, ,,0.42,,,, ,830,NA,,17.7,1,2,79,21.91,58,NWC,4,21.32,50.49,0,0,0,,0,0,8.2,
1253,2010,OVEN,1/19/10,19,1,Y,239169110,M,SY,DNA,MII, ,,0.42,,,, ,1310,NA,,21.4,3,2,74.5,21.48,56,MAT,1,29.37,69.24,0,0,0,,0,0,8.2,
1309,2010,OVEN,1/24/10,24,1,Y,239169124,M,SY,M90,MI, ,,0.42,,,, ,910,NA,,19.8,2,1,75,22.89,54.5,MAT,2,27.52,65.87,0,0,0,,0,0,0,
775,2009,OVEN,1/26/09,26,1,,231157025,F,AHY,DNA,MI, ,,0.43,,,, ,750,NA,,16.6,1,1,70,21.82,52,CMT,5,29.03,67.78,7.6,7.6,7.6,,11,17.7,17.7,
1237,2010,OVEN,1/18/10,18,1,,239169104,M,SY,DNA,LII, ,,0.43,,,, ,1000,NA,,20.1,3,1,72,22.41,51,MAT,2,30.76,70.82,0,0,0,,0,0,8.2,
446,2008,OVEN,1/24/08,24,1,,183195528,F,ASY,M90,LI, ,,0.44,,,, ,1443,NA,,17,4,3,70.5,21.27,51.5,MAT,6,13.83,31.2,53.3,53.3,53.3,,13,13.5,16.2,
728,2009,OVEN,1/19/09,19,1,,231157002,F,SY,DNA,LII, ,,0.44,,,, ,1100,NA,,20.4,4,2,70,22.5,50.5,MAT,0,28.56,64.8,0,0,0,,0,0,17.5,
1337,2010,OVEN,1/27/10,27,1,,231157018,F,ASY,M95,LI, ,,0.44,,,, ,800,NA,,18.2,4,2,70,22.25,51,MAT,4,29.35,66.96,0,0,0,,0,0,0,
748,2009,OVEN,1/21/09,21,1,,191167905,M,ASY,DNA,MII, ,,0.45,,,, ,850,NA,,19.3,2,1,73.5,22.05,54,MAT,3,27.36,61.42,0,0,0,,0,0,17.5,
760,2009,OVEN,1/24/09,24,1,,231157017,M,AHY,M90,LI, ,,0.46,,,, ,720,NA,,16.2,2,1,75,22.23,53.5,MAT,4,28.75,62.02,0,0,0,,0,0,1.5,
927,2009,PRAW,3/4/09,63,2,,255039521,M,SY,PLUM,URI, ,,0.46,159.63,12.63,2.2,Y,1120,NA,,6.2,1,1,54,18.48,45,CMT,6,27.44,59.44,0,43.2,101.6,114.3,0,0,0,0
915,2009,PRAW,2/26/09,57,1,Y,241079060,M,ASY,PLUM,LI, ,,0.41,,,, ,1103,NA,,6.8,3,2,51.5,18.14,46,CMT,5,25.52,61.89,0,58.4,58.4,71.1,0,0,0,0
939,2009,PRAW,3/9/09,68,2,,255039532,F,SY,PLUM,LII, ,,0.45,,,, ,943,NA,,6.7,1,1,53,17.67,49.5,MAT,5,30.17,66.57,0,0,101.6,109.2,0,0,0,0
1789,2010,PRAW,3/22/10,81,3,,257044369,F,ASY,PLUM,LI, ,,0.46,,,, ,1010,NA,,6,1,2,53,16.72,50,MAT,2,24.67,53.55,0,0,0,30.5,0,0,0,4
1779,2010,PRAW,3/22/10,81,3,,257044370,F,SY,PLUM,LI, ,,0.48,,,, ,1040,NA,,6.2,2,2,50.5,17.29,44,MAT,3,26.87,56.21,0,0,0,30.5,0,0,0,4
1778,2010,PRAW,3/21/10,80,3,,253012040,F,ASY,PLUM,LII, ,,0.49,,,, ,1145,NA,,7.1,4,2,52.5,17.72,47,MAT,4,21.95,44.94,0,0,0,30.5,0,0,0,4
1780,2010,PRAW,3/22/10,81,3,,257044371,F,ASY,PLUM,LI, ,,0.52,,,, ,1040,NA,,7.2,5,2,51.5,17.06,46.5,MAT,3,11.03,21.15,0,0,0,30.5,0,0,0,4
1891,2010,PRAW,3/28/10,87,3,,257044505,F,SY,PLUM,LI, ,,0.44,,,, ,740,NA,,5.7,2,1,52,17.32,49,JAR,2,22.71,51.43,0,0,0,0,0,0.5,0.5,4.5
984,2009,PRAW,3/18/09,77,3,,255039421,M,SY,PLUM,LII, ,,0.45,44.87,6.7,1.65,Y,1049,NA,,6.3,4,2,49,17.94,,CMT,4,30.77,67.85,0,0,0,101.6,0,8,8,8
1026,2009,PRAW,3/20/09,79,3,,255039429,M,SY,PLUM,LII, ,,0.46,57.02,7.55,1.76,Y,945,NA,,6.3,4,3,52,17.16,47.5,NJD,5,17.12,37.38,0,0,0,101.6,0,8,8,8
1002,2009,PRAW,3/19/09,78,3,,253012040,M,SY,PLUM,MM, ,,0.44,57.2,7.56,1.76,Y,1124,NA,,7.1,2,3,53,17.72,48.5,MAT,6,28.34,63.75,0,0,0,101.6,0,8,8,8
978,2009,PRAW,3/16/09,75,3,,255039549,M,SY,PLUM,URI, ,,0.45,140.1,11.84,2.15,Y,1034,NA,,6.7,3,1,52,17.82,43,CMT,2,28.98,64.62,0,0,0,101.6,0,8,8,8
1003,2009,PRAW,3/19/09,78,3,Y,253012041,M,SY,PLUM,LII, ,,,162.49,12.75,2.21,Y,1255,NA,,6.9,4,2,54,17.89,49.5,MAT,5,NA,NA,0,0,0,101.6,0,8,8,8
1004,2009,PRAW,3/19/09,78,3,,253012035,M,ASY,PLUM,LII, ,,0.44,188.71,13.74,2.28,Y,804,NA,,7.2,4,2,55,17.87,49.5,MAT,7,21.76,49.45,0,0,0,101.6,0,8,8,8
1043,2009,PRAW,3/21/09,80,3,Y,253012324,F,ASY,PLUM,MII, ,,0.41,,,, ,756,NA,,6.3,1,2,53.5,17.62,48.5,MAT,6,15.19,37.05,0,0,0,101.6,0,0,8,8
1044,2009,PRAW,3/21/09,80,3,,255039435,F,SY,PLUM,MII, ,,0.43,,,, ,1132,NA,,6.6,2,2,51,17.55,46.5,MAT,3,29.57,68.74,0,0,0,101.6,0,0,8,8
1005,2009,PRAW,3/19/09,78,3,,253012036,F?,SY,PLUM,LII, ,,0.47,,,, ,804,NA,,6.4,3,2,52.5,17.43,48,CMT,9,30.77,65.52,0,0,0,101.6,0,8,8,8
1371,2010,PRAW,1/31/10,31,1,,255039226,F,ASY,PLUM,LII, ,,0.53,,,, ,1240,NA,,6.5,4,3,50.5,16.82,44.5,MAT,NA,20.61,38.89,0,0,0,0,0,0,0,8.2
1106,2009,PRAW,3/28/09,87,3,,255039230,M,ASY,PLUM,LP, ,,0.48,36.25,6.02,1.56,Y,742,NA,,6.9,4,2,52.5,17.41,47,CMT,2,31.57,66.41,0,17.8,17.8,61,0,5.5,5.5,13.5
1121,2009,PRAW,4/2/09,92,3,,255039560,M,ASY,PLUM,LII, ,,0.52,94.43,9.72,1.98,Y,934,NA,,7.9,5,2,57,17.72,49,CMT,3,35.11,67.65,0,0,17.8,17.8,0,0,5.5,13.5
1098,2009,PRAW,3/27/09,86,3,Y,255039225,M,ASY,PLUM,LP, ,,0.42,,,, ,840,NA,,6.6,3,1,53,17.23,46,CMT,3,9.19,21.96,0,17.8,17.8,61,0,5.5,13.5,13.5
1066,2009,PRAW,3/25/09,84,3,,255039440,F,SY,PLUM,LI, ,,0.43,,,, ,999,NA,,6,0,1,53,17.39,44,CMT,6,16.07,37.74,17.8,17.8,17.8,119.4,0,5.5,13.5,13.5
1107,2009,PRAW,3/28/09,87,3,,255039555,F?,ASY?,PLUM,LP, ,,0.43,,,, ,1010,NA,,6.2,2,2,55,17.57,50,CMT,4,10.94,25.26,0,17.8,17.8,61,0,5.5,5.5,13.5
1067,2009,PRAW,3/25/09,84,3,,253012380,F,ASY,PLUM,LI, ,,0.45,,,, ,820,NA,,6.2,1,1,52.5,17.45,45,CMT,8,27.38,60.7,17.8,17.8,17.8,119.4,0,5.5,13.5,13.5
1099,2009,PRAW,3/27/09,86,3,,255039226,F,ASY,PLUM,LP, ,,0.48,,,, ,945,NA,,7.1,5,2,50.5,16.82,44.5,CMT,3,29.53,61.79,0,17.8,17.8,61,0,5.5,13.5,13.5
1571,2010,PRAW,2/20/10,51,1,,257044439,M,ASY,PLUM,MII, ,,0.46,,,, ,1125,NA,,6.3,4,3,54.5,17.8,49,CMT,2,29.5,63.92,0,0,0,5.1,0,14,16.2,16.2
1600,2010,PRAW,2/27/10,58,1,,257044447,M,SY,PLUM,LI, ,,0.47,,,, ,1150,NA,,6.6,3,1,54.5,17.72,47,CMT,2,30.87,66.25,30.5,30.5,30.5,35.6,0,0,14,16.2
1533,2010,PRAW,2/16/10,47,1,,257044430,M,ASY,PLUM,LII, ,,0.48,,,, ,1050,NA,,7.5,4,2,55,17.36,46,CMT,3,19.23,39.76,0,0,0,5.1,0,14,16.2,16.2
847,2009,PRAW,2/11/09,42,1,,255040164,U,SY,PLUM,LI, ,,0.48,464.64,21.56,2.67,Y,1230,NA,,6.7,3,2,50,16.61,45.5,MAT,5,13.8,28.79,0,0,5.1,12.7,0,0,0,17.7
